Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30
Xinyi Solar Holdings Ltd,0968.HK,Hong_Kong,2108.51,4.709577716,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,-13.21428571
China Modern Dairy Holdings Ltd,1117.HK,Hong_Kong,1323.85,0.705763671,Consumer Staples,Food Products,,,,,,,-1.754385967
Quam Ltd,0952.HK,Hong_Kong,237.96,0.139950114,Financials,Capital Markets,332.0987654,50.61728395,591.3580247,359.0163934,-58.64197531,-94.01785714,-9.848484845
China Gas Holdings Ltd,0384.HK,Hong_Kong,7793.46,7.482474807,Utilities,Gas Utilities,168.3544304,77.21518987,355.6962025,157.1428571,-53.41772152,-89.77777778,4.559447114
Sihuan Pharmaceutical Holdings Group Ltd,0460.HK,Hong_Kong,4217.27,18.10634818,Health Care,Pharmaceuticals,,,,,,,82.10526316
China Huishan Dairy Holdings Company Ltd,6863.HK,Hong_Kong,727.73,0,Consumer Staples,Food Products,,,,,,,-85.46712803
China Everbright Ltd,0165.HK,Hong_Kong,3856.81,13.79577389,Financials,Capital Markets,24.75247525,21.78217822,21.78217822,-5.63E-11,62.92319717,33.78246272,14.98708011
China Power International Development Ltd,2380.HK,Hong_Kong,2742.42,6.481939162,Utilities,Independent Power and Renewable Electricity Producers,,,,,,,2.112676057
Guangzhou R&F Properties Co Ltd,2777.HK,Hong_Kong,5427.37,14.43970177,Real Estate,Real Estate Management & Development,,,,,,,19.96336996
Huadian Fuxin Energy Corp Ltd,0816.HK,Hong_Kong,1945.84,7.592616928,Utilities,Independent Power and Renewable Electricity Producers,,,,,,,7.142857144
Swire Properties Ltd,1972.HK,Hong_Kong,19630.87,6.613087527,Real Estate,Real Estate Management & Development,,,,,,,20.40392893
Cogobuy Group,0400.HK,Hong_Kong,2132.68,2.800456269,Consumer Discretionary,Internet & Direct Marketing Retail,,,,,,,-7.131011611
ChinaSoft International Ltd,0354.HK,Hong_Kong,1444.90,11.42940265,Information Technology,IT Services,,,,,,,26.82926829
Zall Group Ltd,2098.HK,Hong_Kong,6009.83,6.473408274,Real Estate,Real Estate Management & Development,,,,,,,-17.76937618
Luye Pharma Group Ltd,2186.HK,Hong_Kong,2006.07,9.218251405,Health Care,Pharmaceuticals,,,,,,,-7.480314959
Glorious Property Holdings Ltd,0845.HK,Hong_Kong,911.37,0.45664064,Real Estate,Real Estate Management & Development,,,,,,,-23.52941177
Shimao Property Holdings Ltd,0813.HK,Hong_Kong,5443.41,9.286591908,Real Estate,Real Estate Management & Development,,,,,,,20.19230769
Kingston Financial Group Ltd,1031.HK,Hong_Kong,4708.65,2.596637055,Financials,Capital Markets,235.9676779,-19.54019776,197.41401,269.6429791,-33.90799779,-77.77777778,-20.17804155
China Shengmu Organic Milk Ltd,1432.HK,Hong_Kong,1331.17,0.703403462,Consumer Staples,Food Products,,,,,,,-28.1938326
CAR Inc,0699.HK,Hong_Kong,2202.13,4.194985899,Industrials,Road & Rail,,,,,,,-6.25798212
Shenzhen Investment Ltd,0604.HK,Hong_Kong,3471.62,7.691388792,Real Estate,Real Estate Management & Development,47.44588745,-1.088383838,53.58946609,55.27950311,-7.868062587,-40.01415608,5.05952381
First Mobile Group Holdings Ltd,0865.HK,Hong_Kong,118.55,0.03481367,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-25.82159624
Yue Yuen Industrial Holdings Ltd,0551.HK,Hong_Kong,6519.14,10.36467771,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-9.724024802,-3.233830845,-28.60696517,-26.22107969,-28.57169194,0.049407107,5.67010309
Prada SpA,1913.HK,Hong_Kong,12008.16,9.766148639,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,33.6996337
Melco International Development Ltd,0200.HK,Hong_Kong,3175.78,13.79157184,Consumer Discretionary,"Hotels, Restaurants & Leisure",223.943662,40.84507042,252.1126761,150,26.76056339,-64,51.22873346
AviChina Industry & Technology Co Ltd,2357.HK,Hong_Kong,3981.10,8.846831746,Industrials,Aerospace & Defense,,,,,,,-2.075471699
Dali Foods Group Co Ltd,3799.HK,Hong_Kong,8078.24,5.480776279,Consumer Staples,Food Products,,,,,,,21.10817942
China Communications Services Corp Ltd,0552.HK,Hong_Kong,3944.85,6.517594039,Telecommunication Services,Diversified Telecommunication Services,,,,,,,-2.637362636
Yangtze Optical Fibre and Cable Joint Stock Co Ltd,6869.HK,Hong_Kong,1425.44,3.45136693,Information Technology,Communications Equipment,,,,,,,-3.672985775
Phoenix Healthcare Group Co Ltd,1515.HK,Hong_Kong,1665.48,7.999600268,Health Care,Health Care Providers & Services,,,,,,,-18.1147541
PCCW Ltd,0008.HK,Hong_Kong,4357.17,4.985098192,Telecommunication Services,Diversified Telecommunication Services,222.1238938,20.3539823,313.2743363,243.3823529,-10.61946903,-78.37259101,0.438892967
Addchance Holdings Ltd,3344.HK,Hong_Kong,659.17,1.008979531,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,37.68115942
BYD Electronic International Co Ltd,0285.HK,Hong_Kong,3441.60,17.19786368,Information Technology,Communications Equipment,,,,,,,77.84431138
Man Sang Jewellery Holdings Ltd,1466.HK,Hong_Kong,158.03,0.518453714,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,39.93288591
Hysan Development Co Ltd,0014.HK,Hong_Kong,4932.44,5.898212685,Real Estate,Real Estate Management & Development,-7.650273227,3.825136614,-12.56830601,-15.78947369,25.82264924,43.90965507,9.205444763
China Household Holdings Ltd,0692.HK,Hong_Kong,319.10,2.142090152,Consumer Discretionary,Specialty Retail,-36.17021277,,-40.42553191,-40.42553191,-54.25531915,-23.21428571,46.09053498
Beijing Capital International Airport Co Ltd,0694.HK,Hong_Kong,6113.96,18.21586241,Industrials,Transportation Infrastructure,-27.37430167,,-11.17318435,-11.17318435,-1.397608564,11.00520797,38.63636364
China Fiber Optic Network System Group Ltd,3777.HK,Hong_Kong,192.93,0,Information Technology,Communications Equipment,,,,,,,0
China Hongqiao Group Ltd,1378.HK,Hong_Kong,6577.82,0,Materials,Metals & Mining,,,,,,,3.524229074
Skyworth Digital Holdings Ltd,0751.HK,Hong_Kong,1767.92,9.446547301,Consumer Discretionary,Household Durables,,,,,-86.66666667,-86.66666667,-10.71566732
China Goldjoy Group Ltd,1282.HK,Hong_Kong,1737.08,0.561586998,Information Technology,"Technology Hardware, Storage & Peripherals",,,,,,,-23.75
Kerry Properties Ltd,0683.HK,Hong_Kong,5399.51,9.876424715,Real Estate,Real Estate Management & Development,29.05886265,25.16129032,29.67741935,3.608247421,40.70327131,8.502522651,28.76106194
Zhejiang Expressway Co Ltd,0576.HK,Hong_Kong,5405.30,9.856700747,Industrials,Transportation Infrastructure,-18.51851852,13.88888889,-17.5925926,-27.64227643,20.69570801,46.46220747,13.44599624
Nexteer Automotive Group Ltd,1316.HK,Hong_Kong,3899.40,8.552313259,Consumer Discretionary,Auto Components,,,,,,,17.44186047
China Resources Cement Holdings Ltd,1313.HK,Hong_Kong,3578.17,7.162984928,Materials,Construction Materials,,,,,,,30.67484663
Chongqing Rural Commercial Bank Co Ltd,3618.HK,Hong_Kong,6397.05,6.043199832,Financials,Banks,,,,,,,15.05376344
Sinotrans Ltd,0598.HK,Hong_Kong,2072.91,6.697200543,Industrials,Air Freight & Logistics,,,,,,,-4.109589044
COSCO SHIPPING Ports Ltd,1199.HK,Hong_Kong,3303.82,3.639548441,Industrials,Transportation Infrastructure,-12.13592233,24.27184466,-14.0776699,-30.859375,21.42021709,41.31392498,9.652509657
China Conch Venture Holdings Ltd,0586.HK,Hong_Kong,3596.60,7.31709828,Industrials,Machinery,,,,,,,6.310013717
Luk Fook Holdings International Ltd,0590.HK,Hong_Kong,2147.55,2.744599181,Consumer Discretionary,Specialty Retail,41.36549155,4.166666667,44.31060596,38.53818172,50.04248871,3.971906789,24.6586358
Sino Haijing Holdings Ltd,1106.HK,Hong_Kong,222.74,0.686873923,Materials,Containers & Packaging,,,,,,,-19.7044335
JNBY Design Ltd,3306.HK,Hong_Kong,414.02,0.250634145,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-11.03151862
China Traditional Chinese Medicine Holdings Co Ltd,0570.HK,Hong_Kong,2598.12,4.606334118,Health Care,Pharmaceuticals,3.636363635,1.818181818,23.63636363,21.42857143,-27.00879765,-40.9629981,16.03053435
KWG Property Holding Ltd,1813.HK,Hong_Kong,2308.67,9.263778439,Real Estate,Real Estate Management & Development,,,,,,,32.13483147
Freeman FinTech Corporation Ltd,0279.HK,Hong_Kong,911.63,0.453763373,Financials,Capital Markets,21.83908046,10.34482759,31.03448276,18.75,-61.6091954,-70.70175438,-4.807692311
China ZhengTong Auto Services Holdings Ltd,1728.HK,Hong_Kong,1216.24,4.387399113,Consumer Discretionary,Specialty Retail,,,,,,,74.69387754
South China Financial Holdings Ltd,0619.HK,Hong_Kong,127.95,0.230997261,Financials,Capital Markets,4.891304346,3.260869566,29.34782608,25.26315789,-27.76088872,-44.15127531,-23.25581395
Shandong Weigao Group Medical Polymer Co Ltd,1066.HK,Hong_Kong,3296.77,5.270315062,Health Care,Health Care Equipment & Supplies,,,,,,,13.75001354
Digital Domain Holdings Ltd,0547.HK,Hong_Kong,1022.84,2.221185753,Consumer Discretionary,Media,70.5882353,11.76470588,97.05882353,76.31578947,35.29411765,-31.34328358,-40.83333333
Zhuguang Holdings Group Co Ltd,1176.HK,Hong_Kong,908.23,2.772807528,Real Estate,Real Estate Management & Development,100.8130081,8.130081303,43.0894309,32.33082707,-54.47154471,-68.18181818,-6.779661018
VTech Holdings Ltd,0303.HK,Hong_Kong,3182.65,5.862163978,Information Technology,Communications Equipment,58.49445926,0.499999998,72.21032593,71.35355814,-62.31664057,-78.11782817,3.592476826
HengTen Networks Group Ltd,0136.HK,Hong_Kong,1400.01,6.475178472,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",242.8571428,7.142857142,92.85714285,80,49.06832769,-22.70531156,-71.92307692
Truly International Holdings Ltd,0732.HK,Hong_Kong,986.75,3.880999107,Information Technology,"Electronic Equipment, Instruments & Components",53.97236074,24.58832243,19.8868763,-3.773584908,40.46743152,17.16664563,-18.96090879
Man Wah Holdings Ltd,1999.HK,Hong_Kong,3172.54,5.030301642,Consumer Discretionary,Household Durables,,,,,,,18.97629976
Beijing Jingneng Clean Energy Co Ltd,0579.HK,Hong_Kong,2084.68,2.061357737,Utilities,Independent Power and Renewable Electricity Producers,,,,,,,-0.42194093
Yuzhou Properties Co Ltd,1628.HK,Hong_Kong,1741.91,3.786508078,Real Estate,Real Estate Management & Development,,,,,,,25
China Greenfresh Group Co Ltd,6183.HK,Hong_Kong,231.42,0.771908766,Consumer Staples,Food Products,,,,,,,-14.10256411
Jiangnan Group Ltd,1366.HK,Hong_Kong,524.42,1.352341986,Industrials,Electrical Equipment,,,,,,,-17.3553719
CT Environmental Group Ltd,1363.HK,Hong_Kong,1177.63,3.143109826,NULL,NULL,,,,,,,-32.87037037
Kai Yuan Holdings Ltd,1215.HK,Hong_Kong,139.60,0.083740132,Consumer Discretionary,"Hotels, Restaurants & Leisure",205.6338028,-7.042253523,378.8732394,415.1515152,9.859154927,-77.05882353,-19.04761905
Hua Han Health Industry Holdings Ltd,0587.HK,Hong_Kong,490.13,0,Health Care,Pharmaceuticals,,,,,,,0
Hong Kong Education Intl Investments Ltd,1082.HK,Hong_Kong,92.19,0.829072717,Consumer Discretionary,Diversified Consumer Services,,,,,,,11.01694915
China International Capital Corp Ltd,3908.HK,Hong_Kong,5892.28,4.024323035,Financials,Capital Markets,,,,,,,1.769911505
Shanghai Industrial Urban Development Group Ltd,0563.HK,Hong_Kong,1039.23,1.236773054,Real Estate,Real Estate Management & Development,1018.421053,-1.315789472,676.3157895,686.6666667,5.263157894,-86.44067797,-20.37914692
FDG Electric Vehicles Ltd,0729.HK,Hong_Kong,1036.31,2.782400018,Industrials,Electrical Equipment,57.5,-9.499999999,80,98.89502762,-48,-71.11111111,-4.000000002
SmarTone Telecommunications Holdings Ltd,0315.HK,Hong_Kong,1553.96,1.617859606,Telecommunication Services,Wireless Telecommunication Services,12.85761237,41.46136865,41.85651215,0.279329614,-55.18823834,-68.41050088,0.250580421
Boc Aviation Ltd,2588.HK,Hong_Kong,3703.03,4.409904718,Industrials,Trading Companies & Distributors,,,,,,,-2.122641506
China Ocean Industry Group Ltd,0651.HK,Hong_Kong,328.68,0.606911413,Industrials,Machinery,42.27181612,-10.34482758,6.490855452,18.77826185,-71.03446844,-72.79998227,-14.86486486
Blue Sky Power Holdings Ltd,6828.HK,Hong_Kong,719.25,0.799593715,Industrials,Commercial Services & Supplies,,,,,,,-9.523809522
China Animation Characters Co Ltd,1566.HK,Hong_Kong,385.48,0.585011893,Consumer Discretionary,Distributors,,,,,,,-4.95626822
Digital China Holdings Ltd,0861.HK,Hong_Kong,1104.11,1.779816435,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-1.689708143
China Travel International Investment Hong Kong Ltd,0308.HK,Hong_Kong,1575.70,3.233782059,Consumer Discretionary,"Hotels, Restaurants & Leisure",65.49213172,12.61298904,88.01472953,66.95652174,-2.316128498,-48.04456452,1.809954746
3SBio Inc,1530.HK,Hong_Kong,3378.20,8.560439277,Health Care,Biotechnology,,,,,,,23.57142857
China Agri-Industries Holdings Ltd,0606.HK,Hong_Kong,2598.68,5.2545833,Consumer Staples,Food Products,,,,,,,28.7625418
China Agri-Products Exchange Ltd,0149.HK,Hong_Kong,74.62,4.140788445,Real Estate,Real Estate Management & Development,340,3.999999999,110,101.9230769,225,54.76190476,-72.44094488
Central China Securities Co Ltd,1375.HK,Hong_Kong,4742.41,1.432042454,Financials,Capital Markets,,,,,,,0.73170732
Texwinca Holdings Ltd,0321.HK,Hong_Kong,927.31,0.89115254,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-6.584068304,28,2.654869994,-19.80088282,52.23008742,48.29309844,-0.671886839
Shenzhen International Holdings Ltd,0152.HK,Hong_Kong,3287.23,8.53280956,Industrials,Transportation Infrastructure,391.9354839,1.612903228,416.1290323,407.9365079,150,-51.5625,8.471760801
China Pioneer Pharma Holdings Ltd,1345.HK,Hong_Kong,497.14,1.065195573,Health Care,Health Care Providers & Services,,,,,,,6.617647054
Orient Overseas International Ltd,0316.HK,Hong_Kong,3339.04,5.024413593,Industrials,Marine,40,8.333333333,15,6.153846151,22.01886447,6.103360415,40.67796611
Anton Oilfield Services Group,3337.HK,Hong_Kong,290.70,0.647651583,Energy,Energy Equipment & Services,,,,,,,-17.47572815
Ir Resources Ltd,8186.HK,Hong_Kong,16.99,0.565365482,Materials,Paper & Forest Products,,,,,,,-63.86363636
Soho China Ltd,0410.HK,Hong_Kong,2834.48,4.516858831,Real Estate,Real Estate Management & Development,,,,,,,7.888040708
GreaterChina Professional Services Ltd,8193.HK,Hong_Kong,368.51,0.359127581,Financials,Capital Markets,,,,,,,7.272727273
Shui On Land Ltd,0272.HK,Hong_Kong,1785.35,2.079991112,Real Estate,Real Estate Management & Development,,,,,,,-11.28205128
Boyaa Interactive International Ltd,0434.HK,Hong_Kong,391.19,1.950726903,Information Technology,Software,,,,,,,-9.153318079
China Machinery Engineering Corp,1829.HK,Hong_Kong,3076.58,4.270682737,Industrials,Construction & Engineering,,,,,,,27.75330397
LI Bao Ge Group Ltd,8102.HK,Hong_Kong,619.98,0.812138831,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,107.9310345
FIH Mobile Ltd,2038.HK,Hong_Kong,2740.12,3.92869322,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,5.533596835
Altus Holdings Ltd,8149.HK,Hong_Kong,34.96,0.017257772,Financials,Capital Markets,,,,,,,-20
Brightoil Petroleum Holdings Ltd,0933.HK,Hong_Kong,2759.31,0.470847379,Energy,"Oil, Gas & Consumable Fuels",9.230769236,1.538461539,21.53846154,19.6969697,-41.23076923,-51.64556962,-9.44206009
China Innovative Finance Group Ltd,0412.HK,Hong_Kong,838.48,6.320338724,Financials,Diversified Financial Services,-39.55223881,-3.731343285,-29.10447761,-26.35658915,-92.53731343,-89.47368421,-59.03614458
Town Health International Medical Group Ltd,3886.HK,Hong_Kong,1227.39,2.067554964,Health Care,Health Care Providers & Services,,,,,-35.8677686,-35.8677686,-3.90625
Li Ning Co Ltd,2331.HK,Hong_Kong,1431.29,7.031964629,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-7.078039928
Towngas China Co Ltd,1083.HK,Hong_Kong,1621.15,2.066263519,Utilities,Gas Utilities,,,,,,,10.45130641
Art Group Holdings Ltd,0565.HK,Hong_Kong,255.36,0.462663092,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-1.986754965
China Lesso Group Holdings Ltd,2128.HK,Hong_Kong,2473.06,3.00244748,Industrials,Building Products,,,,,,,6.896551725
China SCE Property Holdings Ltd,1966.HK,Hong_Kong,1294.21,3.309144992,Real Estate,Real Estate Management & Development,,,,,,,13.51351351
SMI Holdings Group Ltd,0198.HK,Hong_Kong,1190.01,1.664309405,Consumer Discretionary,Media,-28.47058823,10.5882353,-20.47058823,-28.08510638,-87.29411765,-84.02366864,-5.555555556
Poly Property Group Co Ltd,0119.HK,Hong_Kong,1501.75,3.239994746,Real Estate,Real Estate Management & Development,101.3477126,2.857142858,62.04852053,57.54717274,10.32590422,-31.9179812,29.14979757
Tech Pro Technology Development Ltd,3823.HK,Hong_Kong,131.06,0.534097323,Industrials,Electrical Equipment,,,,,,,-34.34343434
Tianneng Power International Ltd,0819.HK,Hong_Kong,986.37,4.391756166,Consumer Discretionary,Auto Components,,,,,,,-1.447178008
Far East Horizon Ltd,3360.HK,Hong_Kong,3637.01,4.44551535,Financials,Diversified Financial Services,,,,,,,-1.783264743
Lonking Holdings Ltd,3339.HK,Hong_Kong,1194.14,5.982493342,Industrials,Machinery,,,,,,,49.65517241
Anhui Tianda Oil Pipe Co Ltd,0839.HK,Hong_Kong,215.58,0.408416543,Energy,Energy Equipment & Services,,,,,,,1.31E-09
Yuexiu Property Co Ltd,0123.HK,Hong_Kong,2104.67,4.656071827,Real Estate,Real Estate Management & Development,16.07142857,10.71428572,44.64285714,30.64516129,3.571428572,-28.39506173,16.81415929
Huabao International Holdings Ltd,0336.HK,Hong_Kong,1702.27,1.537096953,Materials,Chemicals,89.13043478,209.7826087,98.91304348,-35.78947369,-80.43478261,-90.16393443,50
Sa Sa International Holdings Ltd,0178.HK,Hong_Kong,1282.05,2.077996275,Consumer Discretionary,Specialty Retail,29.90519468,-3.389830507,41.87014682,46.84804671,-23.03747145,-45.75142813,-2.013451605
Texhong Textile Group Ltd,2678.HK,Hong_Kong,1109.37,1.394328709,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-20.91353208
Macau Legend Development Ltd,1680.HK,Hong_Kong,1143.82,0.828068204,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,7.575757577
Zhongsheng Group Holdings Ltd,0881.HK,Hong_Kong,3030.25,5.102741628,Consumer Discretionary,Specialty Retail,,,,,,,50.61728395
Nagacorp Ltd,3918.HK,Hong_Kong,1363.18,3.23743393,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-7.717388509
Uni-President China Holdings Ltd,0220.HK,Hong_Kong,3032.16,3.721844715,Consumer Staples,Food Products,,,,,,,4.198473286
NetDragon Websoft Holdings Ltd,0777.HK,Hong_Kong,1437.88,2.678689984,Information Technology,Software,,,,,,,-8.502024291
Esprit Holdings Ltd,0330.HK,Hong_Kong,1509.79,2.154001538,Consumer Discretionary,Specialty Retail,4.649615656,6.88940171,4.148647819,-2.564102565,-7.082158147,-10.78343906,-3.359999999
Chaoyue Group Ltd,0147.HK,Hong_Kong,4282.70,3.144573986,Industrials,Professional Services,-2.898550729,-17.39130435,18.84057971,43.85964912,-73.91304348,-78.04878049,11.56462585
HC International Inc,2280.HK,Hong_Kong,882.46,1.692687051,Information Technology,Internet Software & Services,,,,,,,18.21305842
O-Net Technologies Group Ltd,0877.HK,Hong_Kong,504.49,8.794425761,Information Technology,Communications Equipment,,,,,,,19.77272727
Bright Smart Securities & Commodities Group Ltd,1428.HK,Hong_Kong,501.82,1.275979197,Financials,Capital Markets,,,,,,,-30.3030303
Nan Hai Corporation Ltd,0680.HK,Hong_Kong,2338.84,2.572615841,Consumer Discretionary,Media,146.3768116,-5.79710145,136.7149758,151.2820513,-57.4879227,-82.04081633,3.921568627
Value Convergence Holdings Ltd,0821.HK,Hong_Kong,131.15,0.242233845,Financials,Capital Markets,,,,,,,-47.44027304
Youyuan International Holdings Ltd,2268.HK,Hong_Kong,330.39,1.609136301,Materials,Containers & Packaging,,,,,,,-1.8018018
Hopewell Highway Infrastructure Ltd,0737.HK,Hong_Kong,1782.97,1.383242696,Industrials,Transportation Infrastructure,,,,,,,11.01520046
Yongsheng Advanced Materials Co Ltd,3608.HK,Hong_Kong,91.51,0.180788108,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,2.298850575
Vitasoy International Holdings Ltd,0345.HK,Hong_Kong,2079.64,1.209546308,Consumer Staples,Food Products,-26.00480916,-9.782608695,-21.57395941,-13.06993091,-24.34755486,-3.53657463,-5.186844725
Chaowei Power Holdings Ltd,0951.HK,Hong_Kong,705.10,2.955227901,Consumer Discretionary,Auto Components,,,,,,,-30.08474576
E -Commodities Holdings Ltd,1733.HK,Hong_Kong,405.48,4.008754193,Materials,Metals & Mining,,,,,,,32.46753247
Yestar International Holdings Company Ltd,2393.HK,Hong_Kong,1087.91,1.338880718,Industrials,Commercial Services & Supplies,,,,,,,-2.015113347
Sino-Ocean Group Holding Ltd,3377.HK,Hong_Kong,3671.54,6.466378469,Real Estate,Real Estate Management & Development,,,,,,,14.80362538
Q Technology Group Co Ltd,1478.HK,Hong_Kong,930.73,4.498350193,Consumer Discretionary,Household Durables,,,,,,,75.33156498
Greentown China Holdings Ltd,3900.HK,Hong_Kong,2080.40,5.597578683,Real Estate,Real Estate Management & Development,,,,,,,17.6100629
CIFI Holdings Group Co Ltd,0884.HK,Hong_Kong,2458.16,4.235171114,Real Estate,Real Estate Management & Development,,,,,,,29.35688917
NWS Holdings Ltd,0659.HK,Hong_Kong,7250.63,3.262554853,Industrials,Industrial Conglomerates,-21.83908046,17.24137931,-25.28735632,-36.2745098,-52.87356284,-36.92307642,14.8504814
Golden Throat Holdings Group Co Ltd,6896.HK,Hong_Kong,241.34,0.319380641,Consumer Staples,Personal Products,,,,,,,-33.63518339
LVGEM China Real Estate Investment Co Ltd,0095.HK,Hong_Kong,1206.92,0.906792119,Real Estate,Real Estate Management & Development,,,,,,,-17.3553719
BEP International Holdings Ltd,2326.HK,Hong_Kong,1056.79,0.298693397,Industrials,Trading Companies & Distributors,,,,,,,-37.09677419
Haitian International Holdings Ltd,1882.HK,Hong_Kong,3911.10,5.033251909,Industrials,Machinery,,,,,,,24.3190358
Enviro Energy International Holdings Ltd,1102.HK,Hong_Kong,118.22,0.13211774,Materials,Metals & Mining,,,,,,,-27.38095238
China Huarong Asset Management Co Ltd,2799.HK,Hong_Kong,16476.42,8.687452803,Financials,Capital Markets,,,,,,,7.894736839
Wong's Kong King International Holdings Ltd,0532.HK,Hong_Kong,84.14,0.022132351,Information Technology,"Electronic Equipment, Instruments & Components",131.092437,0.840336132,118.4873949,116.6666667,9.243697473,-50,-26.27118644
Shanghai Jin Jiang International Hotels Group Co Ltd,2006.HK,Hong_Kong,1624.47,2.330077342,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,3.652968035
Kuangchi Science Ltd,0439.HK,Hong_Kong,2434.27,2.305835262,Materials,Paper & Forest Products,127.6422764,-13.00813008,111.3821138,142.9906542,152.0325203,19.23076923,8.771929824
China Reinsurance Group Corp,1508.HK,Hong_Kong,9776.40,1.700169068,Financials,Insurance,,,,,,,-1.64835165
China Railway Signal & Communication Corp Ltd,3969.HK,Hong_Kong,6871.11,3.678946955,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-2.093397744
Solartech International Holdings Ltd,1166.HK,Hong_Kong,134.47,1.538114171,Industrials,Electrical Equipment,2.954822957,7.142857145,207.2039072,186.7236467,-86.71550672,-95.67567568,18.66666667
Shun Tak Holdings Ltd,0242.HK,Hong_Kong,1110.93,1.324914994,Industrials,Industrial Conglomerates,-19.44444444,-3.472222222,-13.19444444,-10.07194244,-31.32154427,-20.882419,8.812260536
First Pacific Co Ltd,0142.HK,Hong_Kong,3313.41,2.925293444,Financials,Diversified Financial Services,-13.71428571,6.285714287,-2.857142857,-8.602150538,-48.57186245,-47.05927017,7.54039497
Honghua Group Ltd,0196.HK,Hong_Kong,470.22,0.487302533,Energy,Energy Equipment & Services,,,,,,,9.722222224
Television Broadcasts Ltd,0511.HK,Hong_Kong,1683.12,2.148859045,Consumer Discretionary,Media,76.20865141,23.66412214,95.92875318,58.43621399,5.980751512,-45.90852553,3.460207613
Summit Ascent Holdings Ltd,0102.HK,Hong_Kong,383.88,2.499953416,Industrials,Trading Companies & Distributors,580.7228916,0,875.9036145,875.9036145,49.54033781,-84.67673082,-19.92031872
China Water Affairs Group Ltd,0855.HK,Hong_Kong,1016.26,2.062861773,Utilities,Water Utilities,13.44537815,5.04201681,27.73109244,21.6,-71.80672044,-77.92762982,-4.163136694
Mongolia Energy Corp Ltd,0276.HK,Hong_Kong,56.82,0.067177637,Energy,"Oil, Gas & Consumable Fuels",-46.04651163,9.30232558,-14.41860465,-21.70212766,-91.90697674,-90.54347826,-41.97530864
Agile Group Holdings Ltd,3383.HK,Hong_Kong,3505.19,14.3823421,Real Estate,Real Estate Management & Development,,,,,,,62.23776224
Goldin Financial Holdings Ltd,0530.HK,Hong_Kong,2667.98,2.617219964,Financials,Diversified Financial Services,159.4594595,-6.756756754,102.7027027,117.3913044,-32.43243243,-66.66666667,-25.75
Giordano International Ltd,0709.HK,Hong_Kong,844.50,0.695212945,Consumer Discretionary,Specialty Retail,36.95652174,13.04347826,60.86956522,42.30769231,8.079983566,-32.81514535,0.722891565
Code Agriculture Holdings Ltd,8153.HK,Hong_Kong,68.33,0.29122984,Industrials,Machinery,,,,,,,-85.09615385
China Overseas Grand Oceans Group Ltd,0081.HK,Hong_Kong,1170.79,3.154486228,Real Estate,Real Estate Management & Development,108.4337439,4.29E-06,140.9638658,140.9638554,70.16515539,-29.38146354,39.02439024
China Overseas Property Holdings Ltd,2669.HK,Hong_Kong,570.28,0.892704043,Real Estate,Real Estate Management & Development,,,,,,,-14.55696203
Sino Golf Holdings Ltd,0361.HK,Hong_Kong,223.94,0.062717822,Consumer Discretionary,Leisure Products,,,,,-22.22222222,-22.22222222,3.076923079
Jete Power Holdings Ltd,8133.HK,Hong_Kong,159.69,1.9475729,Industrials,Machinery,,,,,,,-15.47619048
