Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
Kawashima Selkon Textiles Co Ltd,3009.T^G11,Japan,NULL,0.240873407,Consumer Discretionary,Household Durables,-31.90184049,-7.975460123,-32.51533742,-26.66666667,-21.47239264,16.36363637,,
Tenmaya Store Co Ltd,9846.T,Japan,110.3945127,0.019095467,Consumer Staples,Food & Staples Retailing,0,,,,-14.70588235,-14.70588235,-0.970262813,-0.137302408
Carlit Holdings Co Ltd,4275.T,Japan,122.6974805,0.205385371,Materials,Chemicals,,,,,,,9.213051821,6.554307113
Fuji Die Co Ltd,6167.T,Japan,137.0034968,0.625928723,Industrials,Machinery,,,,,,,20.50473187,14.20029896
Haba Laboratories Inc,4925.T,Japan,141.1279476,0.121432331,Consumer Staples,Personal Products,,,,,,,26.58227849,14.28571429
Nagano Keiki Co Ltd,7715.T,Japan,124.0588596,0.089989708,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,12.12598425,8.206686932
Dainichi Co Ltd,5951.T,Japan,121.8396174,0.085529103,Consumer Discretionary,Household Durables,2.037617552,-5.956112853,-15.36050157,-10,-14.48275863,1.037037031,8.854961828,-1.790633612
Sanyo Engineering & Construction Inc,1960.T,Japan,118.712454,0.033791025,Industrials,Construction & Engineering,-15.32967033,-9.047619047,-26.9047619,-19.63350785,-10.12230046,22.95971924,8.346972179,6.260032104
Mitsui Chemicals Tohcello Inc,3971.T^C09,Japan,NULL,0,Materials,Chemicals,3.897889053,-8.214285714,-7.142857143,1.167315175,-7.920004502,-0.836927925,,
Nihon Shokuhin Kako Co Ltd,2892.T,Japan,167.2733794,0.096367521,Consumer Staples,Food Products,-7.844897959,2.857142857,-10,-12.5,-29,-21.11111111,52.93959008,51.78966835
Japan Senior Living Investment Corp,3460.T,Japan,100.6847933,0.158383395,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-6.671738576,-6.414458737
New Japan Radio Co Ltd,6911.T,Japan,183.4978302,1.054410356,Information Technology,Semiconductors & Semiconductor Equipment,11.26961004,-7.608695652,23.91304348,34.11764706,-23.17154412,-37.99808823,67.09265176,58.0060423
Nippon Filcon Co Ltd,5942.T,Japan,118.4583319,0.209511108,Industrials,Machinery,-4.907975462,1.226993864,1.226993864,-3.6966E-10,-1.811670481,-3.00183205,8.715347211,4.013961601
Maruka Machinery Co Ltd,7594.T,Japan,152.3811477,0.118250695,Industrials,Trading Companies & Distributors,,,,,,,37.10523222,26.88022284
Yashima Denki Co Ltd,3153.T,Japan,127.3396396,0.09117005,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,14.99118166,13.19444445
Osaka Securities Finance Co Ltd,8512.T^G13,Japan,NULL,0.029251243,Financials,Diversified Financial Services,-0.469190059,,-9.535452323,-9.535452323,-49.6109684,-44.2996921,,
Tear Corp,2485.T,Japan,141.765308,0.209413689,Consumer Discretionary,Diversified Consumer Services,,,,,,,26.04501608,26.4516129
Nippon Concept Corp,9386.T,Japan,153.8454228,0.198559171,Industrials,Marine,,,,,,,40.09958274,18.69026312
Flight Holdings Inc,3753.T,Japan,106.0708464,1.989526624,Information Technology,IT Services,,,,,,,-10.64285714,-20.52096569
Balnibarbi Co Ltd,3418.T,Japan,94.83683314,0.224826777,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-17.64438739,-14.27098552
Lockon Co Ltd,3690.T,Japan,109.6750917,0.466350914,Information Technology,Internet Software & Services,,,,,,,0.990099013,-2.367758183
Able Inc,8872L.OS^J10,Japan,NULL,0,NULL,NULL,,,,,,,,
UMN Pharma Inc,4585.T,Japan,27.99519412,2.475853056,Health Care,Biotechnology,,,,,,,-74.16750757,-75.3371869
Allied Hearts Holdings Co Ltd,3062.Q^I10,Japan,NULL,0,Consumer Staples,Food & Staples Retailing,,,,,,,,
Kozo Keikaku Engineering Inc,4748.T,Japan,110.9733883,0.467148632,Information Technology,Software,-34,,,,-82.62453039,-82.62453039,-0.213688803,-2.599779459
Nichia Steel Works Ltd,5658.T,Japan,120.6529569,0.079920903,Materials,Metals & Mining,-23.41569734,-14.67576792,-31.39931741,-19.6,-52.8683549,-31.29566162,7.883817429,-4.059040589
Endo Lighting Corp,6932.T,Japan,119.1061829,0.295977062,Industrials,Electrical Equipment,-8.200000001,-19,-19.66666667,-0.823045269,12.91192893,40.55426838,9.946763983,6.362934657
Ad-Sol Nissin Corp,3837.T,Japan,103.5620836,0.842313006,Information Technology,IT Services,,,,,,,6.878761826,4.103852598
Full Speed Inc,2159.T,Japan,147.1517439,0.973372811,Information Technology,Internet Software & Services,,,,,,,32.24592221,24.88151659
Livesense Inc,6054.T,Japan,122.9971774,0.20275118,Information Technology,Internet Software & Services,,,,,,,10.65759637,4.721030044
Toyo Engineering Works Ltd,6443.T^K13,Japan,118.6694377,0.040097556,Industrials,Building Products,-21.76470588,-1.28647E-09,-15.29411765,-15.29411765,-35.29411765,-23.61111111,,
Shinmei Electric Co Ltd,6956.Q^B07,Japan,NULL,0,NULL,NULL,,,,,,,,
Miyaji Iron Works Co Ltd,5914.T^I03,Japan,NULL,0,Industrials,Construction & Engineering,5.075187967,15.78947368,5.263157891,-9.090909093,-4.624060152,-9.392857142,,
Pharma Foods International Co Ltd,2929.T,Japan,108.0354434,1.614380026,Health Care,Biotechnology,,,,,,,-1.190476193,-4.377880187
Cosmos Initia Co Ltd,8844.T,Japan,118.5813271,0.136865183,Real Estate,Real Estate Management & Development,-12.93103448,13.79310345,-8.448275863,-19.54545454,-31.03448276,-24.67043314,7.734806633,0.257069409
3-D Matrix Ltd,7777.T,Japan,137.6023671,2.322251295,Health Care,Biotechnology,,,,,,,24.5614035,10.5919003
Teac Corp,6803.T,Japan,119.3274291,15.652462,Information Technology,"Technology Hardware, Storage & Peripherals",-4.550307592,-8.988764046,-14.38202247,-5.925925926,-30.45808125,-18.7764991,6.976744186,-13.20754717
Shibaura Mechatronics Corp,6590.T,Japan,127.5690591,0.267315092,Information Technology,Semiconductors & Semiconductor Equipment,-12.29368663,5.531295486,-6.040756915,-10.96551724,-60.96531747,-58.45572905,12.75720164,3.787878787
Intelligent Wave Inc,4847.T,Japan,117.6124809,0.255003723,Information Technology,Software,,,,,,,6.866952792,7.096774195
Sun-Wa Technos Corp,8137.T,Japan,157.8043755,0.392641091,Information Technology,"Electronic Equipment, Instruments & Components",-3.044871294,2.564102564,-5.128205126,-7.499999998,-12.01322025,-7.257178104,41.74418605,30.37433155
Nippon View Hotel Co Ltd,6097.T,Japan,118.2218565,0.69133916,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,8.872901679,-2.295552369
Renesas Easton Co Ltd,9995.T,Japan,137.1928378,0.278782001,Information Technology,"Electronic Equipment, Instruments & Components",-1.807228916,-1.204819276,-1.19437E-09,1.219512193,-41.08433735,-41.08433735,24.78448275,17.68292683
Seiwa Chuo Holdings Corp,7531.T,Japan,130.6395589,0.001969445,Industrials,Trading Companies & Distributors,-30.76923077,-7.692307692,-23.07692308,-16.66666667,-32.30769231,-12,20.42139384,4.795486601
Mynet Inc,3928.T,Japan,233.7238411,12.69396727,Information Technology,Software,,,,,,,76.16438356,70.78353254
Nippi Inc,7932.T,Japan,109.1825966,0.242107602,Industrials,Industrial Conglomerates,-5.882352939,8.235294118,5.17647059,-2.826086955,-36.94117647,-40.04474273,1.444043321,-2.991944765
Mac House Co Ltd,7603.T,Japan,118.4542221,0.045550583,Consumer Discretionary,Specialty Retail,-50.34115121,-10.71428572,-51.0714284,-45.19999981,-65.67697216,-29.85074627,11.14266134,8.360617255
Amaze Co Ltd,6076.FU,Japan,142.3202367,0.133250948,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,32.84874528,25.78313253
Meisei Electric Co Ltd,6709.T,Japan,111.9237494,0.276241136,Information Technology,"Electronic Equipment, Instruments & Components",9.14359708,-10.14363885,-6.387093732,4.180611221,-8.161091274,-1.895035218,2.173913041,-3.092783507
Meisei Electric Co Ltd,67091.T^H05,Japan,111.9237494,0,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,,
Soda Nikka Co Ltd,8158.T,Japan,115.7642249,0.116158101,Industrials,Trading Companies & Distributors,-8.900062202,-11.79245283,-19.33962264,-8.556149732,-14.52522385,5.96872833,5.338809035,1.988071571
Musashi Co Ltd,7521.T,Japan,118.1130637,0.030578437,Industrials,Machinery,-37.5,-12.5,-34.7826087,-25.46583851,-45.19450801,-15.96491228,9.735099334,10.98459477
Randstad KK,47211.Q^A05,Japan,NULL,0,NULL,NULL,,,,,,,,
Randstad KK,4721.Q^C07,Japan,NULL,0,NULL,NULL,,,,,,,,
Infoteria Corp,3853.T,Japan,92.67034623,1.276369665,Information Technology,Software,,,,,,,-14.84771574,-14.1943734
Kyushu Leasing Service Co Ltd,8596.FU,Japan,186.3879815,0,Financials,Diversified Financial Services,-11.66666667,-3.166666666,-10,-7.056798624,-19.19191919,-10.21324355,65.80645161,20.46875
Ihara Science Corp,5999.T,Japan,184.64987,0.133086945,Industrials,Machinery,-0.448430491,-1.34529148,-7.17488789,-5.909090907,21.07623319,30.43478261,68.88633754,71.64527421
Asrapport Dining Co Ltd,3069.T,Japan,108.8094525,0.069207349,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-1.456310682,-0.490196081
ITmedia Inc,2148.T,Japan,120.6991213,0.20761312,Information Technology,IT Services,,,,,,,13.55932203,15.51724138
Uehara Sei Shoji Co Ltd,8148.T,Japan,139.5400383,0.00771132,Energy,"Oil, Gas & Consumable Fuels",-16.6641957,-7.887323944,-21.12676056,-14.37308869,-20.53488695,0.750411186,29.4,19.59334565
Cocokara Fine Healthcare Inc,2797.Q^C08,Japan,NULL,0,Consumer Staples,Food & Staples Retailing,,,,,,,,
Futata Co Ltd,9879.OS^L06,Japan,NULL,0,Consumer Discretionary,Specialty Retail,,,,,,,,
Medical&Biological Laboratories Co Ltd,4557.T,Japan,113.3203174,0.080622488,Health Care,Life Sciences Tools & Services,384.0406504,46.11111111,455.5555555,280.2281369,61.90341394,-70.85738549,6.359649122,3.854389722
Ubiquitous Corp,3858.T,Japan,78.43640276,0.322025191,Information Technology,Software,,,,,,,-20.97836312,-18.44660194
Scroll Corp,8005.T,Japan,109.8580835,0.24205209,Consumer Discretionary,Internet & Direct Marketing Retail,-15.03671038,29.93006993,-15.24475524,-34.76856835,-21.28371402,-7.125174131,3.74527872,3.448863637
JFE Systems Inc,4832.T,Japan,118.9955169,0.068905344,Information Technology,IT Services,,,,,,,13.24434606,10.5034001
Grass Valley KK,6774.T^F06,Japan,NULL,0,NULL,NULL,,,,,,,,
GMO Cloud KK,3788.T,Japan,229.4985833,1.654569369,Information Technology,Internet Software & Services,,,,,,,100.5147472,95.75318326
MESCO Inc,1737.T,Japan,134.2971398,0.067625751,Industrials,Construction & Engineering,-13.05912596,,,,-23.07197943,-23.07197943,22.85115304,14.1187926
Fuji Technica & Miyazu Inc,6476.T^E16,Japan,115.4314725,0.004646151,Consumer Discretionary,Auto Components,-35.99581944,-22.1598878,-34.96248139,-16.44729591,-45.64249896,-16.42131772,,
Nippon Formula Feed Manufacturing Co Ltd,2056.T^I14,Japan,115.3887879,0.179224776,Consumer Staples,Food Products,-15.17241379,-6.896551726,-20.68965517,-14.81481481,-20.68965517,2.01021E-09,,
Takano Co Ltd,7885.T,Japan,140.6756747,0.166210573,Industrials,Commercial Services & Supplies,-6.134453781,-17.64705882,-3.361344537,17.34693878,9.225362878,13.02450593,35.0473613,32.88948069
Nissin Sugar Manufacturing Co Ltd,2116.T^I11,Japan,NULL,0.06717481,Consumer Staples,Food Products,-3.777058279,-9.929078013,0.24051804,11.29065389,6.923219237,6.666666661,,
Mikuni Corp,7247.T,Japan,131.8869428,0.129622874,Consumer Discretionary,Auto Components,-31,-8.5,-35,-28.96174863,-42,-10.76923077,23.07692308,16.44204852
JBCC Holdings Inc,9889.T,Japan,128.6322051,0.186804603,Information Technology,IT Services,158.5375,15,148,115.6521739,-39.77802419,-75.71694524,20.89552238,16.37931034
Chuo Gyorui Co Ltd,8030.T,Japan,106.7894558,0.055305065,Consumer Staples,Food & Staples Retailing,-6.048648647,7.2431E-11,-9,-9,-6.048648649,3.243243243,1.84501845,-7.27129E-10
Chubu Gas Co Ltd,9540.NG^F16,Japan,114.2876289,0.038549459,Utilities,Gas Utilities,-15.6,-1.41985E-09,-11.6,-11.6,-10.4323195,1.320905539,,
Kokusai Co Ltd,7722.T,Japan,107.585403,0.068977737,Industrials,Machinery,,,,,,,7.780612245,11.47757256
Kokusai Co Ltd,77221.Q^E05,Japan,107.585403,0,Industrials,Machinery,,,,,,,,
RIX Corp,7525.T,Japan,128.2094504,0.06200336,Industrials,Machinery,,,,,,,17.54261363,14.37456807
Nippon Metal Industry Co Ltd,5479.T^I12,Japan,114.4388285,0.217714883,Materials,Metals & Mining,-20.93023256,-8.527131784,-18.60465117,-11.01694915,-46.51162791,-34.28571429,,
Densan Co Ltd,3640.T,Japan,113.9387107,0.171129663,Information Technology,IT Services,,,,,,,7.612456748,4.162679425
Ise Chemicals Corp,4107.T,Japan,108.2001905,0.070064985,Materials,Chemicals,-21.19705882,-10.88888889,-18.05392157,-8.040560365,-19.84888699,-2.1904226,1.816631132,-6.36862745
Haneda Zenith Holdings Co Ltd,5289.T,Japan,108.9081326,0.410490022,Industrials,Building Products,,,,,,,-2.230483265,-15.4340836
Mikasa Seiyaku Co Ltd,4542.Q^B09,Japan,NULL,0,Health Care,Pharmaceuticals,,,,,,,,
Kushikatsu Tanaka Co,3547.T,Japan,83.89443199,1.021447144,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-15.39392321,3.494176371
Faltec Co Ltd,7215.T^L07,Japan,108.7057895,0,Consumer Discretionary,Auto Components,,,,,,,,
Faltec Co Ltd,7215.T,Japan,108.7057895,0.188956023,Consumer Discretionary,Auto Components,,,,,,,2.850356295,1.484375002
Sato Foods Industries Co Ltd,2814.T,Japan,118.1591319,0.022319204,Consumer Staples,Food Products,-24.84615385,-9.23076923,-23.07692308,-15.25423729,-31.50040064,-10.95052083,17.1641791,14.87804878
Sato Foods Industries Co Ltd,28141.Q^H07,Japan,118.1591319,0,Consumer Staples,Food Products,,,,,,,,
Itochu Logistics Corp,9321.T^G09,Japan,NULL,0,Industrials,Air Freight & Logistics,-9.392265193,-11.04972376,-18.2320442,-8.074534161,-20.44198895,-2.702702702,,
Felix Co Ltd,4710.OS^B06,Japan,NULL,0,NULL,NULL,,,,,,,,
Felix Co Ltd,47101.OS^J03,Japan,NULL,0,NULL,NULL,,,,,,,,
Daitec Co Ltd,9796.Q^F06,Japan,NULL,0,NULL,NULL,,,,,,,,
Aisei Pharmacy Co Ltd,3170.T^E16,Japan,112.7335307,0.028639232,Consumer Staples,Food & Staples Retailing,,,,,,,,
Mefos Ltd,9779.Q^L05,Japan,NULL,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Wavedash Co Ltd,8998.T^E15,Japan,112.2798426,0.042493095,Consumer Discretionary,Household Durables,,,,,,,,
Sanko Metal Industrial Co Ltd,1972.T,Japan,106.6959562,0.537677521,Industrials,Building Products,-36.14457832,-15.6626506,-39.75903615,-28.57142857,-33.73493976,9.999999996,6.501623826,2.353115402
Daisho Co Ltd,2816.T,Japan,110.4300403,0.03912946,Consumer Staples,Food Products,21.35004854,-3.846153847,14.1025641,18.66666667,23.68370331,8.396953467,7.49354005,5.762711864
Misumi Co Ltd,7441.FU,Japan,98.70476764,0.000700767,Energy,"Oil, Gas & Consumable Fuels",0.699300699,0,0.699300699,0.699300699,-1.3986014,-2.083333335,-0.497512437,-1.960784314
Takigami Steel Construction Co Ltd,5918.T,Japan,114.4055232,0.04001419,Industrials,Construction & Engineering,-19.39466938,-2.612826605,-16.86460808,-14.63414634,-27.21094386,-12.4451639,10.77283372,6.292134831
Y.A.C. Co Ltd,6298.T,Japan,117.5384684,2.419794089,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,16.01027397,10.34201955
Atrae Inc,6194.T,Japan,130.2142966,0.711189814,Information Technology,Internet Software & Services,,,,,,,20.74365523,-0.3999004
Miyaji Engineering Group Inc,3431.T,Japan,133.3885658,0.474732866,Industrials,Construction & Engineering,,,,,,,27.21893491,6.435643561
Energy Support Corp,6646.OS^G12,Japan,NULL,0,Industrials,Electrical Equipment,,,,,,,,
Tenryu Saw Mfg. Co Ltd,5945.T,Japan,106.5986879,0.029556446,Industrials,Machinery,-3.571428572,-7.142857143,-7.142857143,-2.86193E-10,-27.14285714,-21.53846154,3.593977659,0.140845071
Kanro Co Ltd,2216.T,Japan,96.29756393,0.018801726,Consumer Staples,Food Products,-19.48377396,0.576368876,-23.02294873,-23.46407797,-20.14416346,3.739796768,-4.733845009,-3.270712938
Koike Sanso Kogyo Co Ltd,6137.T,Japan,117.605185,0.033655597,Industrials,Machinery,-15.87434196,-17.36842105,-28.41729383,-13.3712473,-14.04202447,20.08204233,15.07936507,7.011070107
Furuya Metal Co Ltd,7826.T,Japan,140.5749798,1.630438954,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,30.78787879,22.8929385
Eikoh Inc,9789.T^I11,Japan,NULL,0.014609686,Consumer Discretionary,Diversified Consumer Services,-16.7264334,-15.13432682,-14.75341764,0.448837746,-17.1395539,-2.799099025,,
ValueCommerce Co Ltd,2491.T,Japan,177.4083565,1.806574406,Consumer Discretionary,Media,,,,,,,73.42663764,76.07033638
KK Amada Miyachi,6885.T^F13,Japan,NULL,0.091692216,Industrials,Machinery,-20.05338745,-7.529239769,-22.23374961,-15.90179404,180.7725127,261.046741,,
Dynac Corp,2675.T,Japan,106.1287456,0.029968657,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,3.633710921,2.688722676
Komehyo Co Ltd,2780.T,Japan,106.8875011,0.150962307,Consumer Discretionary,Specialty Retail,,,,,,,7.731434388,-6.283185836
SK-Electronics Co Ltd,6677.T,Japan,120.7886129,0.626413365,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,12.85714286,33.29583803
Hokuriku Electric Industry Co Ltd,6989.T,Japan,110.3078317,0.144285219,Information Technology,"Electronic Equipment, Instruments & Components",-0.904977373,-16.28959276,1.809954755,21.62162163,1.357466064,-0.444444447,7.258064519,3.100775197
Bank of Kochi Ltd,8416.T,Japan,116.6582624,0.127536752,Financials,Banks,,,,,,,8.547008548,0.793650795
Japan Carlit Co Ltd,4271.T^I13,Japan,110.7234302,0.099882052,Materials,Chemicals,8.379024574,1.398601398,4.195804197,2.758620691,9.225735704,4.82738393,,
Noda Corp,7879.T,Japan,136.4997543,0.389761148,Industrials,Building Products,-19.12326951,-5.263157894,-20.01202479,-15.56824839,-19.29031267,0.902275769,34.52431251,32.42835595
Tokyo Sangyo Co Ltd,8070.T,Japan,115.4544985,0.072428241,Industrials,Machinery,-23.73163076,-11.1627907,-26.97674418,-17.80104712,-29.42959755,-3.359003015,13.38383838,-8.36734694
Lecip Holdings Corp,7213.T,Japan,98.34176813,0.050104554,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,0.351288054,2.757793761
Grandy House Corp,8999.T,Japan,111.6522263,0.165237234,Real Estate,Real Estate Management & Development,,,,,,,13.48314607,5.759162306
CTS Co Ltd,4345.T,Japan,140.7908186,0.289831358,Industrials,Commercial Services & Supplies,,,,,,,32.45096819,14.74074959
Information Development Co Ltd,4709.T,Japan,125.9181936,0.281152663,Information Technology,IT Services,-9.929420517,8.235294118,-4.5961E-10,-7.608695652,-41.97627162,-41.97627162,33.59327633,19.98490664
Morishita Jintan Co Ltd,4524.T,Japan,111.8152067,0.065580327,Consumer Staples,Personal Products,40.47283986,-8.787878787,44.6969697,58.63787376,187.6579414,98.80025269,10.27522936,11.09057301
Takemoto Yohki Co Ltd,4248.T,Japan,88.29241101,0.208705359,Materials,Containers & Packaging,,,,,,,-13.97956047,-16.40788867
Pepper Food Service Co Ltd,3053.T,Japan,175.3209746,2.512437987,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,66.16386664,63.56327894
Tazmo Co Ltd,6266.T,Japan,178.717615,2.766459444,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,78.57967487,76.34742893
Star Flyer Inc,9206.T,Japan,88.38699543,0.189864493,Industrials,Airlines,,,,,,,-11.75327274,-7.008825034
Besterra Co Ltd,1433.T,Japan,157.1233928,1.180970922,Industrials,Construction & Engineering,,,,,,,54.87133731,51.00875051
Kosei Securities Co Ltd,8617.T,Japan,137.7922353,0.626946932,Financials,Capital Markets,92.4882629,-6.572769955,73.23943661,85.42713567,-18.30985916,-52.84552846,37.15425532,-3.18523154
SPK Corp,7466.T,Japan,119.6474106,0.148911621,Consumer Discretionary,Distributors,-30.86686217,-3.225806451,-23.22580645,-20.66666667,-37.25904963,-18.27859405,21.4489487,16.99563732
Traders Holdings Co Ltd,87041.OJ^G05,Japan,108.14404,0,Financials,Capital Markets,,,,,,,,
Traders Holdings Co Ltd,8704.T,Japan,108.14404,1.844327984,Financials,Capital Markets,,,,,,,1.32143E-09,6.666666668
First-Corporation Inc,1430.T,Japan,123.7727793,1.118704151,Consumer Discretionary,Household Durables,,,,,,,11.86623517,14.83942414
AGP Corp,9377.T,Japan,97.68627275,0.202640311,Industrials,Transportation Infrastructure,,,,,,,-11.14903299,-21.34944612
Nippon Carbide Industries Co Inc,4064.T,Japan,120.4896339,0.346125238,Materials,Chemicals,-22.53521127,-23.4741784,-38.96713615,-20.24539877,-54.4600939,-25.38461539,21.48148148,8.609271522
Ono Sokki Co Ltd,6858.T,Japan,92.54908993,0.057390408,Information Technology,"Electronic Equipment, Instruments & Components",-35.48387096,-17.30205279,-34.01759531,-20.21276595,-50.14662756,-24.44444444,-6.947476224,-11.7534857
Mamiya-OP Co Ltd,7991.T,Japan,98.9318742,0.071337055,Consumer Discretionary,Leisure Products,38.88888888,-3.703703704,66.66666666,73.07692307,-26.2962963,-55.77777778,-0.338123414,-12.14605067
RKB Mainichi Holdings Corp,9407.FU,Japan,96.60539765,0.006717826,Consumer Discretionary,Media,45.94460929,6.666666666,51.33333333,41.875,17.87833828,-22.10682492,-3.219315895,-3.219315895
Subaru Enterprise Co Ltd,9632.T,Japan,115.5212051,0.116060799,Industrials,Construction & Engineering,-7.164013332,-2.702702703,-7.164013331,-4.585235924,-7.857567846,-0.747075072,17.57985071,8.276829555
Win International Co Ltd,27441.Q^E05,Japan,NULL,0,Health Care,Health Care Providers & Services,,,,,,,,
Win International Co Ltd,2744.OS^C13,Japan,NULL,0,Health Care,Health Care Providers & Services,,,,,,,,
