Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30
Cavco Industries Inc,CVCO.O,United_States,1067.950575,3.83114785,Consumer Discretionary,Household Durables,,,,,,,29.99452655
Independent Bank Group Inc,IBTX.O,United_States,1670.980474,4.938437618,Financials,Banks,,,,,,,26.17013613
Ehealth Inc,EHTH.O,United_States,260.3025436,2.365436369,Financials,Insurance,,,,,,,65.26806527
ImmunoGen Inc,IMGN.O,United_States,387.7720083,8.307939761,Health Care,Biotechnology,433.3333333,29.16666667,655.5555556,484.9462366,852.7777778,26.10294117,142.4581006
FormFactor Inc,FORM.O,United_States,795.5608872,3.632680138,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,15.02590674
PDL BioPharma Inc,PDLI.O,United_States,363.9925035,4.453238017,Health Care,Biotechnology,139.0977444,16.72932331,834.5864662,700.6441224,422.556391,-44.08688657,-29.24528302
Capital Bank Financial Corp,CBF.O,United_States,2156.609626,10.74393321,Financials,Banks,,,,,,,28.28975689
Multi-Color Corp,LABL.O,United_States,1300.336896,5.166146198,Industrials,Commercial Services & Supplies,11.6469796,3.961538461,6.644279288,2.58051282,29.68582968,21.60598819,14.27116989
Central Garden & Pet Co,CENT.O,United_States,1843.6358,3.539356814,Consumer Staples,Household Products,31.66666667,15,31.66666667,14.49275362,-8.333333334,-30.37974684,45.88961791
Editas Medicine Inc,EDIT.O,United_States,779.3586223,12.21033728,Health Care,Biotechnology,,,,,,,35.61151078
Nanometrics Inc,NANO.O,United_States,796.0367228,6.225351623,Information Technology,Semiconductors & Semiconductor Equipment,400,88.46153846,402.5641026,166.6666667,41.66666667,-71.81122449,42.91213768
Towne Bank,TOWN.O,United_States,2023.748858,5.542529607,Financials,Banks,-19.64555442,-4.761904762,-13.40942766,-9.079899039,1.631489146,17.3701552,29.79560117
Erie Indemnity Co,ERIE.O,United_States,6474.531456,4.485833349,Financials,Insurance,4.689784348,4.016064257,-1.563362694,-5.364005061,-2.502688642,-0.954244246,22.07473216
Kratos Defense and Security Solutions Inc,KTOS.O,United_States,567.944066,8.290006702,Industrials,Aerospace & Defense,69.75806452,-22.98387097,154.6370968,230.6282723,-41.53225807,-77.03879652,36.07142857
City Holding Co,CHCO.O,United_States,1107.938361,4.326666548,Financials,Banks,-33.9654816,-14.71571906,-32.30264403,-20.62153163,-67.35815988,-51.78269572,39.29528443
PDF Solutions Inc,PDFS.O,United_States,609.627119,3.539040795,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,-4.518072293
Qiwi PLC,QIWI.O,United_States,1174.976489,8.017616436,Information Technology,IT Services,,,,,,,56.24713561
International Bancshares Corp,IBOC.O,United_States,2469.622569,7.417975959,Financials,Banks,-11.96411744,2.016963067,-16.726398,-18.3727887,-5.81106459,13.10779544,21.17249043
Actua Corp,ACTA.O,United_States,464.403842,2.147862748,Information Technology,Internet Software & Services,96.33152174,81.45380435,209.2391304,70.42306252,-92.86684783,-97.69332162,6.060606062
Arrowhead Pharmaceuticals Inc,ARWR.O,United_States,115.5830443,1.15014235,Health Care,Biotechnology,297.0588235,80,80,-8.00E-10,164.7058824,47.05882353,-74.63175123
Apigee Corp,APIC.O,United_States,NULL,3.649050718,Information Technology,Internet Software & Services,,,,,,,0
Axcelis Technologies Inc,ACLS.O,United_States,576.1965055,4.655730845,Information Technology,Semiconductors & Semiconductor Equipment,,,,,-62.92428198,-62.92428198,55.24193548
Perficient Inc,PRFT.O,United_States,614.4340418,2.803534547,Information Technology,IT Services,183.9285714,96.42857143,203.5714286,54.54545455,-14.28571429,-71.76470588,7.398273734
Village Super Market Inc,VLGEA.O,United_States,260.3942732,0.868026115,Consumer Staples,Food & Staples Retailing,15.22343188,1.783433748,10.65640358,8.71749901,11.15267083,0.448475859,-12.21395375
Casella Waste Systems Inc,CWST.O,United_States,630.2959114,3.70873239,Industrials,Commercial Services & Supplies,-50.81967213,8.196721309,-50.20491803,-53.97727272,-43.03278688,14.40329218,32.59911895
Andersons Inc,ANDE.O,United_States,1059.101194,4.792844132,Consumer Staples,Food & Staples Retailing,-16.32082626,-4.411764704,-12.57423002,-8.539194485,2.08748712,16.77047528,2.714321967
Ruth's Hospitality Group Inc,RUTH.O,United_States,632.8518002,4.424774441,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,28.61772261
Apollo Education Group Inc,APOL.O,United_States,1098.065942,8.503815244,Consumer Discretionary,Diversified Consumer Services,20.26666666,6.933333332,-2.43E-09,-6.483790524,109.8666667,109.8666667,14.49026346
Accuray Inc,ARAY.O,United_States,377.1827469,4.375645927,Health Care,Health Care Equipment & Supplies,,,,,,,-4.210526318
Scholastic Corp,SCHL.O,United_States,1505.53615,5.56621624,Consumer Discretionary,Media,12.36979166,12.5,6.901041664,-4.976851855,84.63541665,72.71619975,10.05940686
Astronics Corp,ATRO.O,United_States,941.9823596,4.155072311,Industrials,Aerospace & Defense,36.29629631,12.59259259,11.85185186,-0.65789473,42.22222223,27.15231788,5.689206762
Aegion Corp,AEGN.O,United_States,770.9175628,3.776456962,Industrials,Construction & Engineering,36.4902507,15.87743733,28.96935933,11.29807692,77.71587743,37.79697624,16.54749745
Primoris Services Corp,PRIM.O,United_States,1181.514896,5.062124561,Industrials,Construction & Engineering,,,,,,,11.70516622
AeroVironment Inc,AVAV.O,United_States,670.1192638,3.83831591,Industrials,Aerospace & Defense,,,,,,,16.6122449
Alpha and Omega Semiconductor Ltd,AOSL.O,United_States,390.6754108,1.819465481,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,-18.55314961
ScanSource Inc,SCSC.O,United_States,997.479359,3.658313085,Information Technology,"Electronic Equipment, Instruments & Components",41.99999999,48.5,63,9.764309763,56,-4.294478528,31.66666667
CenterState Banks Inc,CSFL.O,United_States,1288.367351,7.58684156,Financials,Banks,,,,,,,36.25949157
EZCORP Inc,EZPW.O,United_States,491.3433783,2.687380816,Financials,Consumer Finance,-25.01175994,-25.46583851,-20.63744593,6.478093373,-71.87966306,-64.56724803,-5.729166668
Simmons First National Corp,SFNC.O,United_States,1715.37371,7.681898695,Financials,Banks,-19.64584666,-7.024793386,-30.03270431,-24.74628642,-29.88243288,0.214773816,9.966357536
Boingo Wireless Inc,WIFI.O,United_States,556.8659383,3.334327877,Telecommunication Services,Wireless Telecommunication Services,,,,,,,33.1780056
Extreme Networks Inc,EXTR.O,United_States,845.3556929,13.25703438,Information Technology,Communications Equipment,-3.363914375,19.95412844,39.44954128,16.25239005,-4.281345563,-31.35964912,84.75177305
TriMas Corp,TRS.O,United_States,1049.114153,5.676829493,Industrials,Machinery,,,,,,,22.4
Mimecast Ltd,MIME.O,United_States,1332.275488,5.579831187,Information Technology,Internet Software & Services,,,,,,,15.92326139
BioCryst Pharmaceuticals Inc,BCRX.O,United_States,509.5969258,6.525335028,Health Care,Biotechnology,14.39790576,4.973821988,37.17277487,30.67331671,-72.2513089,-79.77099237,35.76017131
American National Insurance Co,ANAT.O,United_States,3148.318286,1.820769581,Financials,Insurance,-15.43954582,-2.517985612,-19.29991438,-17.21541032,11.20894932,37.80524329,2.803603137
Motorcar Parts of America Inc,MPAA.O,United_States,566.7953793,3.336485789,Consumer Discretionary,Auto Components,,,,,,,27.39495798
FTD Companies Inc,FTD.O,United_States,548.68164,2.782689158,Consumer Discretionary,Internet & Direct Marketing Retail,,,,,,,-1.185770748
First NBC Bank Holding Co,FNBC.O,United_States,50.96191415,1.306986697,Financials,Banks,,,,,,,-58.26771654
Potbelly Corp,PBPB.O,United_States,349.6418933,2.03770847,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,12.5
Epizyme Inc,EPZM.O,United_States,1053.365961,6.116356005,Health Care,Biotechnology,,,,,,,77.83251231
First Busey Corp,BUSE.O,United_States,1145.091348,3.76919929,Financials,Banks,-9.328194408,6.741573033,-7.91586099,-13.73170135,-8.1951381,-0.303284706,30.95002586
International Speedway Corp,ISCA.O,United_States,1671.416733,5.508802791,Consumer Discretionary,"Hotels, Restaurants & Leisure",-7.345360822,44.32989691,-9.79381443,-37.5,-21.53903447,-13.02041535,9.925925929
OceanFirst Financial Corp,OCFC.O,United_States,894.3238766,3.45276449,Financials,Thrifts & Mortgage Finance,2.272693903,21.06666667,3.902537631,-14.17741936,65.51759535,59.30082087,33.37267527
Otter Tail Corp,OTTR.O,United_States,1556.729089,4.553397848,Utilities,Electric Utilities,-2.700254857,-1.21658061,-8.953059795,-7.831758845,40.13845061,53.91890194,12.72110354
Cytokinetics Inc,CYTK.O,United_States,709.1570084,13.39956087,Health Care,Biotechnology,,,,,,,61.57635468
Geron Corp,GERN.O,United_States,407.4461082,5.954388448,Health Care,Biotechnology,181.0126582,-0.632911392,560.7594937,564.9681529,56.32911394,-76.34099617,35.44973545
Brooks Automation Inc,BRKS.O,United_States,1759.19774,14.88609721,Information Technology,Semiconductors & Semiconductor Equipment,238.9830509,62.37288136,333.8983051,167.2233821,52.20338983,-64.921875,87.70287536
Beneficial Bancorp Inc,BNCL.O,United_States,1224.797616,3.676202411,Financials,Thrifts & Mortgage Finance,,,,,,,9.267352579
Seres Therapeutics Inc,MCRB.O,United_States,396.8186982,1.861983714,Health Care,Biotechnology,,,,,,,-7.176581684
NN Inc,NNBR.O,United_States,755.9082756,5.213346792,Industrials,Machinery,69.16107467,4.963154493,50.24755848,43.14314314,50.93476178,0.457380677,91.78998453
Bazaarvoice Inc,BV.O,United_States,393.1482461,2.172217402,Information Technology,Internet Software & Services,,,,,,,1.075268816
James River Group Holdings Ltd,JRVR.O,United_States,1277.372345,3.858714457,Financials,Insurance,,,,,,,28.04111314
NBT Bancorp Inc,NBTB.O,United_States,1656.781851,5.354687988,Financials,Banks,-17.63756201,-1.666666666,-20.83265659,-19.49083721,-13.16229207,9.688798668,15.15312121
Otonomy Inc,OTIC.O,United_States,403.9309367,2.244207461,Health Care,Biotechnology,,,,,,,-7.931034487
BeiGene Ltd,BGNE.O,United_States,1630.804909,3.476248164,Health Care,Biotechnology,,,,,,,25.398773
Glu Mobile Inc,GLUU.O,United_States,311.2534656,20.39741404,Information Technology,Software,,,,,,,24.19354839
Rigel Pharmaceuticals Inc,RIGL.O,United_States,365.63784,3.108672346,Health Care,Biotechnology,,,,,,,10.33210332
Craft Brew Alliance Inc,BREW.O,United_States,261.952932,1.558468136,Consumer Staples,Beverages,-36.17021276,-10.63829787,-14.89361702,-4.761904761,-47.87234043,-38.75,-5.226480836
First Interstate BancSystem Inc,FIBK.O,United_States,1704.084453,6.565921825,Financials,Banks,,,,,,,18.66121106
Teligent Inc,TLGT.O,United_States,419.956154,2.124222489,Health Care,Pharmaceuticals,122.2222222,44.44444445,183.3333333,96.15384615,-44.44444444,-80.39215686,28.50162867
KEYW Holding Corp,KEYW.O,United_States,469.7225157,3.57881447,Industrials,Aerospace & Defense,,,,,,,-11.22544434
Sonus Networks Inc,SONS.O,United_States,380.3339366,3.106818969,Information Technology,Communications Equipment,,,,,,,31.95876289
Raven Industries Inc,RAVN.O,United_States,1118.70816,4.177759693,Industrials,Industrial Conglomerates,-17.87361989,10.40723982,1.176380464,-8.360737365,45.94932532,44.25236863,40.36059814
Golub Capital BDC Inc,GBDC.O,United_States,1121.864221,4.891066163,Financials,Capital Markets,,,,,,,20.46966754
S&T Bancorp Inc,STBA.O,United_States,1257.900794,3.118008079,Financials,Banks,,,,,,,19.2938407
National CineMedia Inc,NCMI.O,United_States,746.2193963,4.790273821,Consumer Discretionary,Media,,,,,,,-12.33561651
Forrester Research Inc,FORR.O,United_States,739.8732725,1.553085443,Information Technology,IT Services,167.9012346,20.06172839,146.2962963,105.1413882,147.2222222,0.375939848,10.3515649
Acacia Research Corp,ACTG.O,United_States,275.04303,1.160029784,Industrials,Professional Services,161.6858238,30.26819923,222.9885057,147.9411765,9.195402301,-66.19217082,-6.034482756
Sandy Spring Bancorp Inc,SASR.O,United_States,1034.979636,3.528840395,Financials,Banks,-24.30289561,-3.587443947,-28.40695549,-25.74302825,-15.9082031,17.45805402,38.03397181
Gridsum Holding Inc,GSUM.O,United_States,364.8504868,0.605553662,Information Technology,Software,,,,,,,-23.74145432
Enstar Group Ltd,ESGR.O,United_States,3783.505338,4.344706268,Financials,Insurance,-4.098360651,-10.6557377,-5.327868848,5.963302757,-1.229508192,4.329004329,12.60115607
PennantPark Investment Corp,PNNT.O,United_States,569.1972964,2.194876834,Financials,Capital Markets,,,,,,,16.66091091
Haynes International Inc,HAYN.O,United_States,529.060883,3.663230676,Materials,Metals & Mining,,,,,,,29.03811362
Vera Bradley Inc,VRA.O,United_States,332.3154279,2.40010795,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-31.81818182
Horizon Technology Finance Corp,HRZN.O,United_States,131.1579116,0.638043977,Financials,Capital Markets,,,,,,,11.53562423
Sangamo BioSciences Inc,SGMO.O,United_States,344.5658736,2.786011395,Health Care,Biotechnology,,,,,,,43.28358209
Spark Energy Inc,SPKE.O,United_States,618.9902053,5.522641307,Utilities,Electric Utilities,,,,,,,44.36566233
TFS Financial Corp,TFSL.O,United_States,4688.565682,2.937615722,Financials,Thrifts & Mortgage Finance,,,,,,,-4.860168605
Altra Industrial Motion Corp,AIMC.O,United_States,1294.012129,4.240019895,Industrials,Machinery,,,,,,,45.55637094
General Communication Inc,GNCMA.O,United_States,1343.96074,26.78666361,Telecommunication Services,Diversified Telecommunication Services,8.860759498,-13.92405063,26.58227849,47.05882353,41.77215191,12,136.9620253
United Fire Group Inc,UFCS.O,United_States,1119.460452,3.535528747,Financials,Insurance,-15.08990828,2.79329609,-19.30953251,-21.50220825,-14.36085283,6.132917344,13.87609542
TCP Capital Corp,TCPC.O,United_States,907.01649,5.615740465,Financials,Capital Markets,,,,,,,10.31313925
Enterprise Financial Services Corp,EFSC.O,United_States,990.4678485,6.666835589,Financials,Banks,,,,,,,27.7349267
TubeMogul Inc,TUBE.O,United_States,NULL,8.000514471,Information Technology,Software,,,,,,,82.05461639
Meridian Bancorp Inc,EBSB.O,United_States,941.2250328,2.484137995,Financials,Thrifts & Mortgage Finance,,,,,,,10.09941942
First Merchants Corp,FRME.O,United_States,1686.207689,5.85415226,Financials,Banks,-7.98798619,22.75286015,9.728567013,-10.61017488,5.695735724,-3.675279281,48.23770236
Pacific Premier Bancorp Inc,PPBI.O,United_States,1455.228455,15.08889328,Financials,Banks,-16,8.333333334,5,-3.076923077,-76.21966598,-77.35206284,38.70967743
Olympic Steel Inc,ZEUS.O,United_States,247.2351107,4.260584159,Materials,Metals & Mining,-27.27272727,-9.09090909,-25,-17.5,-64.20454545,-52.27272727,26.11227688
CorVel Corp,CRVL.O,United_States,851.195199,1.423442877,Health Care,Health Care Providers & Services,21.6374269,-2.923976608,13.45029239,16.86746988,61.98830408,42.78350515,39.2801252
Union Bankshares Corp,UBSH.O,United_States,1495.601385,4.245736242,Financials,Banks,-10.46861234,8.267362404,-3.871562724,-11.21198934,14.19653868,18.79579229,24.61643585
Sterling Construction Company Inc,STRL.O,United_States,238.235438,1.076265995,Industrials,Construction & Engineering,,,,,,,44.52887538
Regenxbio Inc,RGNX.O,United_States,631.9095145,6.947659552,Health Care,Biotechnology,,,,,,,16.75977654
WesBanco Inc,WSBC.O,United_States,1749.77096,5.89190811,Financials,Banks,-29.93863322,-5.777777775,-21.91882783,-17.13083143,-12.15837899,12.5003872,20.17765414
Arctic Cat Inc,ACAT.O,United_States,241.631127,6.236662947,Consumer Discretionary,Leisure Products,4.371716464,3.753064653,4.371716463,0.596273288,20.261657,15.22437407,23.82864793
Caesars Acquisition Co,CACQ.O,United_States,2422.830138,3.619921577,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,60.82949309
Digimarc Corp,DMRC.O,United_States,308.6296548,1.159374727,Information Technology,Software,,,,,,,-4.152823917
Ocean RIG UDW Inc,ORIG.O,United_States,28.01060957,0.801842324,Energy,Energy Equipment & Services,,,,,,,-79.8
Monroe Capital Corp,MRCC.O,United_States,268.7239109,0.999476807,Financials,Capital Markets,,,,,,,20.31684329
AXT Inc,AXTI.O,United_States,260.4206903,4.124630005,Information Technology,Semiconductors & Semiconductor Equipment,38.50267379,-23.26203209,82.88770053,138.3275261,41.44385026,-22.66081872,34.99999999
Camden National Corp,CAC.O,United_States,665.3269283,2.773726326,Financials,Banks,-36.9140628,-3.289473685,-26.62109409,-24.12521294,-21.74537492,6.644578729,29.14297269
Versartis Inc,VSAR.O,United_States,646.9815912,4.886087332,Health Care,Biotechnology,,,,,,,81.28078818
Southside Bancshares Inc,SBSI.O,United_States,992.5377235,3.114053753,Financials,Banks,-20.52806842,-8.670520231,-16.33477617,-8.391875175,-14.74523793,1.899879264,7.668306187
Advanced Accelerator Applications SA,AAAP.O,United_States,1671.100502,3.311678802,Health Care,Biotechnology,,,,,,,4.539202203
Cowen Group Inc,COWN.O,United_States,537.6771033,8.252952452,Financials,Capital Markets,,,,,,,32.5
Carrols Restaurant Group Inc,TAST.O,United_States,506.83332,3.565629091,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,24.44444444
Trevena Inc,TRVN.O,United_States,186.8137397,2.118331481,Health Care,Biotechnology,,,,,,,-19.25925926
