Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
PCCW Ltd,0008.HK,Hong_Kong,4357.17194,4.985098192,Telecommunication Services,Diversified Telecommunication Services,222.1238938,20.3539823,313.2743363,243.3823529,-10.61946903,-78.37259101,0.438892967,0.438892968
Addchance Holdings Ltd,3344.HK,Hong_Kong,659.1702491,1.008979531,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,37.68115942,5.555555555
BYD Electronic International Co Ltd,0285.HK,Hong_Kong,3441.599097,17.19786368,Information Technology,Communications Equipment,,,,,,,77.84431138,69.4721826
Man Sang Jewellery Holdings Ltd,1466.HK,Hong_Kong,158.0280346,0.518453714,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,39.93288591,13.93442623
Hysan Development Co Ltd,0014.HK,Hong_Kong,4932.442436,5.898212685,Real Estate,Real Estate Management & Development,-7.650273227,3.825136614,-12.56830601,-15.78947369,25.82264924,43.90965507,9.205444763,9.999088982
China Household Holdings Ltd,0692.HK,Hong_Kong,319.1021595,2.142090152,Consumer Discretionary,Specialty Retail,-36.17021277,,-40.42553191,-40.42553191,-54.25531915,-23.21428571,46.09053498,51.06382978
Beijing Capital International Airport Co Ltd,0694.HK,Hong_Kong,6113.961814,18.21586241,Industrials,Transportation Infrastructure,-27.37430167,,-11.17318435,-11.17318435,-1.397608564,11.00520797,38.63636364,42.5974026
China Fiber Optic Network System Group Ltd,3777.HK,Hong_Kong,192.9267617,0,Information Technology,Communications Equipment,,,,,,,0,0
China Hongqiao Group Ltd,1378.HK,Hong_Kong,6577.818821,0,Materials,Metals & Mining,,,,,,,3.524229074,-3.15934066
Skyworth Digital Holdings Ltd,0751.HK,Hong_Kong,1767.922995,9.446547301,Consumer Discretionary,Household Durables,,,,,-86.66666667,-86.66666667,-10.71566732,-4.430641827
China Goldjoy Group Ltd,1282.HK,Hong_Kong,1737.077945,0.561586998,Information Technology,"Technology Hardware, Storage & Peripherals",,,,,,,-23.75,-22.78481013
Kerry Properties Ltd,0683.HK,Hong_Kong,5399.512251,9.876424715,Real Estate,Real Estate Management & Development,29.05886265,25.16129032,29.67741935,3.608247421,40.70327131,8.502522651,28.76106194,35.03480279
Zhejiang Expressway Co Ltd,0576.HK,Hong_Kong,5405.300774,9.856700747,Industrials,Transportation Infrastructure,-18.51851852,13.88888889,-17.5925926,-27.64227643,20.69570801,46.46220747,13.44599624,17.40024371
Nexteer Automotive Group Ltd,1316.HK,Hong_Kong,3899.400447,8.552313259,Consumer Discretionary,Auto Components,,,,,,,17.44186047,26.51356994
China Resources Cement Holdings Ltd,1313.HK,Hong_Kong,3578.173147,7.162984928,Materials,Construction Materials,,,,,,,30.67484663,27.16417911
Chongqing Rural Commercial Bank Co Ltd,3618.HK,Hong_Kong,6397.053151,6.043199832,Financials,Banks,,,,,,,15.05376344,9.856262835
Sinotrans Ltd,0598.HK,Hong_Kong,2072.911517,6.697200543,Industrials,Air Freight & Logistics,,,,,,,-4.109589044,-7.651715042
COSCO SHIPPING Ports Ltd,1199.HK,Hong_Kong,3303.823538,3.639548441,Industrials,Transportation Infrastructure,-12.13592233,24.27184466,-14.0776699,-30.859375,21.42021709,41.31392498,9.652509657,9.090909095
China Conch Venture Holdings Ltd,0586.HK,Hong_Kong,3596.598653,7.31709828,Industrials,Machinery,,,,,,,6.310013717,7.340720221
Luk Fook Holdings International Ltd,0590.HK,Hong_Kong,2147.550507,2.744599181,Consumer Discretionary,Specialty Retail,41.36549155,4.166666667,44.31060596,38.53818172,50.04248871,3.971906789,24.6586358,34.90455107
Sino Haijing Holdings Ltd,1106.HK,Hong_Kong,222.7436982,0.686873923,Materials,Containers & Packaging,,,,,,,-19.7044335,-23.8317757
JNBY Design Ltd,3306.HK,Hong_Kong,414.0186225,0.250634145,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-11.03151862,-4.461538461
China Traditional Chinese Medicine Holdings Co Ltd,0570.HK,Hong_Kong,2598.12102,4.606334118,Health Care,Pharmaceuticals,3.636363635,1.818181818,23.63636363,21.42857143,-27.00879765,-40.9629981,16.03053435,17.5257732
KWG Property Holding Ltd,1813.HK,Hong_Kong,2308.667525,9.263778439,Real Estate,Real Estate Management & Development,,,,,,,32.13483147,32.73137698
Freeman FinTech Corporation Ltd,0279.HK,Hong_Kong,911.6264192,0.453763373,Financials,Capital Markets,21.83908046,10.34482759,31.03448276,18.75,-61.6091954,-70.70175438,-4.807692311,-2.941176473
China ZhengTong Auto Services Holdings Ltd,1728.HK,Hong_Kong,1216.238253,4.387399113,Consumer Discretionary,Specialty Retail,,,,,,,74.69387754,82.12765957
South China Financial Holdings Ltd,0619.HK,Hong_Kong,127.9493029,0.230997261,Financials,Capital Markets,4.891304346,3.260869566,29.34782608,25.26315789,-27.76088872,-44.15127531,-23.25581395,-18.51851852
Shandong Weigao Group Medical Polymer Co Ltd,1066.HK,Hong_Kong,3296.770845,5.270315062,Health Care,Health Care Equipment & Supplies,,,,,,,13.75001354,8.620689655
Digital Domain Holdings Ltd,0547.HK,Hong_Kong,1022.842728,2.221185753,Consumer Discretionary,Media,70.5882353,11.76470588,97.05882353,76.31578947,35.29411765,-31.34328358,-40.83333333,-41.80327869
Zhuguang Holdings Group Co Ltd,1176.HK,Hong_Kong,908.2315634,2.772807528,Real Estate,Real Estate Management & Development,100.8130081,8.130081303,43.0894309,32.33082707,-54.47154471,-68.18181818,-6.779661018,-10.56910569
VTech Holdings Ltd,0303.HK,Hong_Kong,3182.647948,5.862163978,Information Technology,Communications Equipment,58.49445926,0.499999998,72.21032593,71.35355814,-62.31664057,-78.11782817,3.592476826,0.215590671
HengTen Networks Group Ltd,0136.HK,Hong_Kong,1400.005615,6.475178472,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",242.8571428,7.142857142,92.85714285,80,49.06832769,-22.70531156,-71.92307692,-79.43661972
Truly International Holdings Ltd,0732.HK,Hong_Kong,986.7497764,3.880999107,Information Technology,"Electronic Equipment, Instruments & Components",53.97236074,24.58832243,19.8868763,-3.773584908,40.46743152,17.16664563,-18.96090879,-13.41751818
Man Wah Holdings Ltd,1999.HK,Hong_Kong,3172.538872,5.030301642,Consumer Discretionary,Household Durables,,,,,,,18.97629976,16.84782609
Beijing Jingneng Clean Energy Co Ltd,0579.HK,Hong_Kong,2084.676818,2.061357737,Utilities,Independent Power and Renewable Electricity Producers,,,,,,,-0.42194093,-1.666666668
Yuzhou Properties Co Ltd,1628.HK,Hong_Kong,1741.909023,3.786508078,Real Estate,Real Estate Management & Development,,,,,,,25,24.12587413
China Greenfresh Group Co Ltd,6183.HK,Hong_Kong,231.4160316,0.771908766,Consumer Staples,Food Products,,,,,,,-14.10256411,-10.90425532
Jiangnan Group Ltd,1366.HK,Hong_Kong,524.4241302,1.352341986,Industrials,Electrical Equipment,,,,,,,-17.3553719,-14.52991453
CT Environmental Group Ltd,1363.HK,Hong_Kong,1177.627113,3.143109826,NULL,NULL,,,,,,,-32.87037037,-0.684931508
Kai Yuan Holdings Ltd,1215.HK,Hong_Kong,139.5988618,0.083740132,Consumer Discretionary,"Hotels, Restaurants & Leisure",205.6338028,-7.042253523,378.8732394,415.1515152,9.859154927,-77.05882353,-19.04761905,-18.26923077
Hua Han Health Industry Holdings Ltd,0587.HK,Hong_Kong,490.126269,0,Health Care,Pharmaceuticals,,,,,,,0,0
Hong Kong Education Intl Investments Ltd,1082.HK,Hong_Kong,92.18957355,0.829072717,Consumer Discretionary,Diversified Consumer Services,,,,,,,11.01694915,15.92920354
China International Capital Corp Ltd,3908.HK,Hong_Kong,5892.283718,4.024323035,Financials,Capital Markets,,,,,,,1.769911505,1.769911506
Shanghai Industrial Urban Development Group Ltd,0563.HK,Hong_Kong,1039.23204,1.236773054,Real Estate,Real Estate Management & Development,1018.421053,-1.315789472,676.3157895,686.6666667,5.263157894,-86.44067797,-20.37914692,-21.86046512
FDG Electric Vehicles Ltd,0729.HK,Hong_Kong,1036.313506,2.782400018,Industrials,Electrical Equipment,57.5,-9.499999999,80,98.89502762,-48,-71.11111111,-4.000000002,-2.702702704
SmarTone Telecommunications Holdings Ltd,0315.HK,Hong_Kong,1553.960456,1.617859606,Telecommunication Services,Wireless Telecommunication Services,12.85761237,41.46136865,41.85651215,0.279329614,-55.18823834,-68.41050088,0.250580421,3.400783503
Boc Aviation Ltd,2588.HK,Hong_Kong,3703.030273,4.409904718,Industrials,Trading Companies & Distributors,,,,,,,-2.122641506,6.410256414
China Ocean Industry Group Ltd,0651.HK,Hong_Kong,328.6815357,0.606911413,Industrials,Machinery,42.27181612,-10.34482758,6.490855452,18.77826185,-71.03446844,-72.79998227,-14.86486486,-20.58823529
Blue Sky Power Holdings Ltd,6828.HK,Hong_Kong,719.2538567,0.799593715,Industrials,Commercial Services & Supplies,,,,,,,-9.523809522,-10.9375
China Animation Characters Co Ltd,1566.HK,Hong_Kong,385.4826717,0.585011893,Consumer Discretionary,Distributors,,,,,,,-4.95626822,-1.21212121
Digital China Holdings Ltd,0861.HK,Hong_Kong,1104.114443,1.779816435,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-1.689708143,4.404567698
China Travel International Investment Hong Kong Ltd,0308.HK,Hong_Kong,1575.703403,3.233782059,Consumer Discretionary,"Hotels, Restaurants & Leisure",65.49213172,12.61298904,88.01472953,66.95652174,-2.316128498,-48.04456452,1.809954746,-1.315789478
3SBio Inc,1530.HK,Hong_Kong,3378.197234,8.560439277,Health Care,Biotechnology,,,,,,,23.57142857,27.99013563
China Agri-Industries Holdings Ltd,0606.HK,Hong_Kong,2598.683565,5.2545833,Consumer Staples,Food Products,,,,,,,28.7625418,23.79421222
China Agri-Products Exchange Ltd,0149.HK,Hong_Kong,74.61805485,4.140788445,Real Estate,Real Estate Management & Development,340,3.999999999,110,101.9230769,225,54.76190476,-72.44094488,-72.65625
Central China Securities Co Ltd,1375.HK,Hong_Kong,4742.414328,1.432042454,Financials,Capital Markets,,,,,,,0.73170732,-9.429824559
Texwinca Holdings Ltd,0321.HK,Hong_Kong,927.3128215,0.89115254,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-6.584068304,28,2.654869994,-19.80088282,52.23008742,48.29309844,-0.671886839,-3.115812295
Shenzhen International Holdings Ltd,0152.HK,Hong_Kong,3287.230636,8.53280956,Industrials,Transportation Infrastructure,391.9354839,1.612903228,416.1290323,407.9365079,150,-51.5625,8.471760801,15.1675485
China Pioneer Pharma Holdings Ltd,1345.HK,Hong_Kong,497.1416853,1.065195573,Health Care,Health Care Providers & Services,,,,,,,6.617647054,5.839416055
Orient Overseas International Ltd,0316.HK,Hong_Kong,3339.044695,5.024413593,Industrials,Marine,40,8.333333333,15,6.153846151,22.01886447,6.103360415,40.67796611,34.9593496
Anton Oilfield Services Group,3337.HK,Hong_Kong,290.6988696,0.647651583,Energy,Energy Equipment & Services,,,,,,,-17.47572815,-24.10714286
Ir Resources Ltd,8186.HK,Hong_Kong,16.98653532,0.565365482,Materials,Paper & Forest Products,,,,,,,-63.86363636,-57.02702703
Soho China Ltd,0410.HK,Hong_Kong,2834.475288,4.516858831,Real Estate,Real Estate Management & Development,,,,,,,7.888040708,3.163017027
GreaterChina Professional Services Ltd,8193.HK,Hong_Kong,368.5105652,0.359127581,Financials,Capital Markets,,,,,,,7.272727273,-1.666666666
Shui On Land Ltd,0272.HK,Hong_Kong,1785.346785,2.079991112,Real Estate,Real Estate Management & Development,,,,,,,-11.28205128,-6.98924731
Boyaa Interactive International Ltd,0434.HK,Hong_Kong,391.1857028,1.950726903,Information Technology,Software,,,,,,,-9.153318079,-9.360730595
China Machinery Engineering Corp,1829.HK,Hong_Kong,3076.584638,4.270682737,Industrials,Construction & Engineering,,,,,,,27.75330397,13.7254902
LI Bao Ge Group Ltd,8102.HK,Hong_Kong,619.9796939,0.812138831,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,107.9310345,113.8297872
FIH Mobile Ltd,2038.HK,Hong_Kong,2740.123896,3.92869322,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,5.533596835,5.118110233
Altus Holdings Ltd,8149.HK,Hong_Kong,34.95739567,0.017257772,Financials,Capital Markets,,,,,,,-20,-15
Brightoil Petroleum Holdings Ltd,0933.HK,Hong_Kong,2759.3064,0.470847379,Energy,"Oil, Gas & Consumable Fuels",9.230769236,1.538461539,21.53846154,19.6969697,-41.23076923,-51.64556962,-9.44206009,-10.59322034
China Innovative Finance Group Ltd,0412.HK,Hong_Kong,838.4814698,6.320338724,Financials,Diversified Financial Services,-39.55223881,-3.731343285,-29.10447761,-26.35658915,-92.53731343,-89.47368421,-59.03614458,-31.31313131
Town Health International Medical Group Ltd,3886.HK,Hong_Kong,1227.390406,2.067554964,Health Care,Health Care Providers & Services,,,,,-35.8677686,-35.8677686,-3.90625,-1.6
Li Ning Co Ltd,2331.HK,Hong_Kong,1431.291322,7.031964629,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-7.078039928,-8.896797153
Towngas China Co Ltd,1083.HK,Hong_Kong,1621.145851,2.066263519,Utilities,Gas Utilities,,,,,,,10.45130641,14.81481482
Art Group Holdings Ltd,0565.HK,Hong_Kong,255.3565552,0.462663092,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-1.986754965,-3.896103894
China Lesso Group Holdings Ltd,2128.HK,Hong_Kong,2473.063602,3.00244748,Industrials,Building Products,,,,,,,6.896551725,12.31884058
China SCE Property Holdings Ltd,1966.HK,Hong_Kong,1294.207822,3.309144992,Real Estate,Real Estate Management & Development,,,,,,,13.51351351,17.6
SMI Holdings Group Ltd,0198.HK,Hong_Kong,1190.005209,1.664309405,Consumer Discretionary,Media,-28.47058823,10.5882353,-20.47058823,-28.08510638,-87.29411765,-84.02366864,-5.555555556,-9.333333334
Poly Property Group Co Ltd,0119.HK,Hong_Kong,1501.748975,3.239994746,Real Estate,Real Estate Management & Development,101.3477126,2.857142858,62.04852053,57.54717274,10.32590422,-31.9179812,29.14979757,22.22222222
Tech Pro Technology Development Ltd,3823.HK,Hong_Kong,131.0581251,0.534097323,Industrials,Electrical Equipment,,,,,,,-34.34343434,-35.64356436
Tianneng Power International Ltd,0819.HK,Hong_Kong,986.3691102,4.391756166,Consumer Discretionary,Auto Components,,,,,,,-1.447178008,-6.712328771
Far East Horizon Ltd,3360.HK,Hong_Kong,3637.005134,4.44551535,Financials,Diversified Financial Services,,,,,,,-1.783264743,4.831625186
Lonking Holdings Ltd,3339.HK,Hong_Kong,1194.144488,5.982493342,Industrials,Machinery,,,,,,,49.65517241,39.1025641
Anhui Tianda Oil Pipe Co Ltd,0839.HK,Hong_Kong,215.5766413,0.408416543,Energy,Energy Equipment & Services,,,,,,,1.30793E-09,
Yuexiu Property Co Ltd,0123.HK,Hong_Kong,2104.672883,4.656071827,Real Estate,Real Estate Management & Development,16.07142857,10.71428572,44.64285714,30.64516129,3.571428572,-28.39506173,16.81415929,14.7826087
Huabao International Holdings Ltd,0336.HK,Hong_Kong,1702.270803,1.537096953,Materials,Chemicals,89.13043478,209.7826087,98.91304348,-35.78947369,-80.43478261,-90.16393443,50,29.87804878
Sa Sa International Holdings Ltd,0178.HK,Hong_Kong,1282.045021,2.077996275,Consumer Discretionary,Specialty Retail,29.90519468,-3.389830507,41.87014682,46.84804671,-23.03747145,-45.75142813,-2.013451605,-3.123780766
Texhong Textile Group Ltd,2678.HK,Hong_Kong,1109.368973,1.394328709,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-20.91353208,-15.97062784
Macau Legend Development Ltd,1680.HK,Hong_Kong,1143.821163,0.828068204,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,7.575757577,-17.44186046
Zhongsheng Group Holdings Ltd,0881.HK,Hong_Kong,3030.245878,5.102741628,Consumer Discretionary,Specialty Retail,,,,,,,50.61728395,55.74468085
Nagacorp Ltd,3918.HK,Hong_Kong,1363.181369,3.23743393,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-7.717388509,-8.489627937
Uni-President China Holdings Ltd,0220.HK,Hong_Kong,3032.163805,3.721844715,Consumer Staples,Food Products,,,,,,,4.198473286,0.738007382
NetDragon Websoft Holdings Ltd,0777.HK,Hong_Kong,1437.87671,2.678689984,Information Technology,Software,,,,,,,-8.502024291,-5.833333333
Esprit Holdings Ltd,0330.HK,Hong_Kong,1509.786103,2.154001538,Consumer Discretionary,Specialty Retail,4.649615656,6.88940171,4.148647819,-2.564102565,-7.082158147,-10.78343906,-3.359999999,-5.477308294
Chaoyue Group Ltd,0147.HK,Hong_Kong,4282.702336,3.144573986,Industrials,Professional Services,-2.898550729,-17.39130435,18.84057971,43.85964912,-73.91304348,-78.04878049,11.56462585,12.32876712
HC International Inc,2280.HK,Hong_Kong,882.4552107,1.692687051,Information Technology,Internet Software & Services,,,,,,,18.21305842,23.51885099
O-Net Technologies Group Ltd,0877.HK,Hong_Kong,504.489435,8.794425761,Information Technology,Communications Equipment,,,,,,,19.77272727,34.7826087
Bright Smart Securities & Commodities Group Ltd,1428.HK,Hong_Kong,501.8246173,1.275979197,Financials,Capital Markets,,,,,,,-30.3030303,-30.3030303
Nan Hai Corporation Ltd,0680.HK,Hong_Kong,2338.844787,2.572615841,Consumer Discretionary,Media,146.3768116,-5.79710145,136.7149758,151.2820513,-57.4879227,-82.04081633,3.921568627,-5.357142857
Value Convergence Holdings Ltd,0821.HK,Hong_Kong,131.1454866,0.242233845,Financials,Capital Markets,,,,,,,-47.44027304,-39.84375
Youyuan International Holdings Ltd,2268.HK,Hong_Kong,330.390141,1.609136301,Materials,Containers & Packaging,,,,,,,-1.8018018,6.8627451
Hopewell Highway Infrastructure Ltd,0737.HK,Hong_Kong,1782.972855,1.383242696,Industrials,Transportation Infrastructure,,,,,,,11.01520046,16.63622327
Yongsheng Advanced Materials Co Ltd,3608.HK,Hong_Kong,91.50612397,0.180788108,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,2.298850575,1.714285715
Vitasoy International Holdings Ltd,0345.HK,Hong_Kong,2079.638879,1.209546308,Consumer Staples,Food Products,-26.00480916,-9.782608695,-21.57395941,-13.06993091,-24.34755486,-3.53657463,-5.186844725,-7.905501507
Chaowei Power Holdings Ltd,0951.HK,Hong_Kong,705.1048235,2.955227901,Consumer Discretionary,Auto Components,,,,,,,-30.08474576,-29.28571428
E -Commodities Holdings Ltd,1733.HK,Hong_Kong,405.484027,4.008754193,Materials,Metals & Mining,,,,,,,32.46753247,24.3902439
Yestar International Holdings Company Ltd,2393.HK,Hong_Kong,1087.907635,1.338880718,Industrials,Commercial Services & Supplies,,,,,,,-2.015113347,-6.265060238
Sino-Ocean Group Holding Ltd,3377.HK,Hong_Kong,3671.541579,6.466378469,Real Estate,Real Estate Management & Development,,,,,,,14.80362538,9.510086459
Q Technology Group Co Ltd,1478.HK,Hong_Kong,930.7273156,4.498350193,Consumer Discretionary,Household Durables,,,,,,,75.33156498,60.4368932
Greentown China Holdings Ltd,3900.HK,Hong_Kong,2080.403433,5.597578683,Real Estate,Real Estate Management & Development,,,,,,,17.6100629,14.72392638
CIFI Holdings Group Co Ltd,0884.HK,Hong_Kong,2458.156872,4.235171114,Real Estate,Real Estate Management & Development,,,,,,,29.35688917,29.92926479
NWS Holdings Ltd,0659.HK,Hong_Kong,7250.626039,3.262554853,Industrials,Industrial Conglomerates,-21.83908046,17.24137931,-25.28735632,-36.2745098,-52.87356284,-36.92307642,14.8504814,10.96833844
